"Delicate White","1001-1","#f1f2ee"
"Almost Aloe","1224-5","#bfe5b1"
"Celery Sprig","1224-6","#9ed686"
"Green Pear","1224-7","#79be58"
"Hint Of Mint","1225-1","#e3efe1"
"Dewmist Delight","1225-2","#dceedb"
"Applemint","1225-3","#cdeacd"
"Lime Sorbet","1225-4","#bee5be"
"May Apple","1225-5","#92d599"
"Bermuda Grass","1225-6","#6bc271"
"Leap Frog","1225-7","#41a94f"
"Tint Of Green","1226-1","#dae9dc"
"Peppermint Patty","1226-2","#d1e6d5"
"Sprite Twist","1226-3","#b9dcc3"
"Heath Green","1226-4","#9acda9"
"Elf Shoe","1226-5","#68b082"
"Basil Pesto","1226-6","#529d6e"
"Blarney Stone","1226-7","#027944"
"Sea Mist","1227-1","#dbeee0"
"Sweet Pea","1227-2","#c4ead5"
"Mountain Mint","1227-3","#a7e0c2"
"Crystal Gem","1227-4","#79d0a7"
"Aragon Green","1227-5","#47ba87"
"Beanstalk","1227-6","#31aa74"
"Green Gloss","1227-7","#00955e"
"Maggie's Magic","1228-1","#ddeee2"
"Jade Spell","1228-2","#c1e5d5"
"Flowering Cactus","1228-3","#a2d4bd"
"Green Balloon","1228-4","#80c4a9"
"Laurel Wreath","1228-5","#52a786"
"Leprechaun","1228-6","#29906d"
"Ivy League","1228-7","#007958"
"Wintergreen","1229-1","#d4ede3"
"Wintergreen Mint","1229-2","#bde8d8"
"Almost Aqua","1229-3","#98ddc5"
"Tropical Tide","1229-4","#5ecaae"
"Aloha","1229-5","#1db394"
"Congo Green","1229-6","#00a483"
"Carolina Green","1229-7","#008b6d"
"Tropical Dream","1230-1","#d9eae5"
"Serendipity","1230-2","#bde1d8"
"Whirlpool","1230-3","#a5d8cd"
"Pale Jade","1230-4","#77c3b4"
"Jewel Weed","1230-5","#46a795"
"Miami Jade","1230-6","#17917f"
"Medieval Forest","1230-7","#007e6b"
"Hallowed Hush","1231-1","#e2ebe5"
"Swan Lake","1231-2","#c5e5e2"
"Minerva","1231-3","#b5deda"
"Tropical Holiday","1231-4","#8fcdc7"
"Artesian Well","1231-5","#5eb2aa"
"Azure Tide","1231-6","#2b9890"
"Romantic Isle","1231-7","#007c75"
"Ice Blue","1232-1","#e1ede6"
"Cascade","1232-2","#d4ede6"
"Silent Ripple","1232-3","#abe3de"
"Isle Royale","1232-4","#80d7cf"
"Tint Of Turquoise","1232-5","#41bfb5"
"Grecian Isle","1232-6","#00a49b"
"Torrid Turquoise","1232-7","#00938b"
"Free Spirit","1233-1","#deeeed"
"Seaspray","1233-2","#d2ebea"
"Pale Seafoam","1233-3","#c3e7e8"
"Seascape Green","1233-4","#b5e4e4"
"Tropical Splash","1233-5","#70cbce"
"Montego Bay","1233-6","#3fbabd"
"Riviera Paradise","1233-7","#009a9e"
"Aqua Tint","1234-1","#e5f1ee"
"Plateau","1234-2","#d3e7e5"
"Aqua Whisper","1234-3","#bfdfdf"
"Fling Green","1234-4","#8ecfd0"
"Biscay Bay","1234-5","#4fb3b3"
"Sea Fantasy","1234-6","#1a9597"
"Hypnotic Sea","1234-7","#00787f"
"Kiss Me Kate","1235-1","#e8efec"
"Blue Phlox","1235-2","#d2e6e8"
"Galactica","1235-3","#c4dde2"
"Idyllic Isle","1235-4","#94c8d2"
"Blue Calypso","1235-5","#55a7b6"
"Safe Harbor","1235-6","#1e8ea1"
"Bimini Blue","1235-7","#007a91"
"Breathless","1236-1","#deeced"
"Enchanted Evening","1236-2","#d3e9ec"
"Surf's Up","1236-3","#c6e4eb"
"Ocean Cruise","1236-4","#9cd4e1"
"High Dive","1236-5","#59b9cc"
"Jamaican Sea","1236-6","#26a5ba"
"Mediterranean Blue","1236-7","#0090a8"
"Bashful","1237-1","#e3eded"
"Diamond Blue","1237-2","#cfe4ee"
"Ariel","1237-3","#aed7ea"
"Horizon Haze","1237-4","#80c1e2"
"Mystic Blue","1237-5","#48a8d0"
"Bellflower","1237-6","#1993be"
"Neptune","1237-7","#007dac"
"Airy","1238-1","#dae6e9"
"Goddess","1238-2","#d0e1e8"
"Flemish Blue","1238-3","#add0e0"
"Harbor Sky","1238-4","#7eb6d0"
"Hush-a-bye","1238-5","#5397b7"
"Blue Paisley","1238-6","#2282a8"
"Port Au Prince","1238-7","#006a93"
"Wavecrest","1239-1","#d6e1e4"
"Duck's Egg Blue","1239-2","#ccdfe8"
"Windsor Way","1239-3","#9fc9e4"
"Salem Blue","1239-4","#66a9d3"
"Quiet Night","1239-5","#3e8fbc"
"North Sea","1239-6","#1d78ab"
"Rave Regatta","1239-7","#00619d"
"Ocean Breeze","1240-1","#d3e5eb"
"Niagara Falls","1240-2","#cbe3ee"
"Songbird","1240-3","#a3d1eb"
"Xavier Blue","1240-4","#6ab4e0"
"Sorcerer","1240-5","#3398ce"
"Newport Blue","1240-6","#1c8ac9"
"Cobalt Glaze","1240-7","#0072b5"
"First Light","1241-1","#d9e6ee"
"Blue Booties","1241-2","#c8ddee"
"Sweet Dreams","1241-3","#9bc7ea"
"Windjammer","1241-4","#62a5df"
"Magical Merlin","1241-5","#3d8ed0"
"Electric Blue","1241-6","#1e80c7"
"Cobalt Stone","1241-7","#0264ae"
"First Frost","1242-1","#dae3e9"
"Touch Of Blue","1242-2","#c2d7e9"
"Viva La Bleu","1242-3","#97bee2"
"Overcast","1242-4","#73a3d0"
"King Triton","1242-5","#3c85be"
"Planetarium","1242-6","#1c70ad"
"Suddenly Sapphire","1242-7","#1a5897"
"Sweet Illusion","1243-1","#e0e8ec"
"Haunting Hue","1243-2","#d3e0ec"
"Baby Bunting","1243-3","#abcaea"
"Victoria Blue","1243-4","#7daee1"
"Blue Dart","1243-5","#518fd1"
"Royal Plume","1243-6","#3c7ac2"
"Rainbow Bright","1243-7","#2863ad"
"Abyss","1244-1","#dfe6ea"
"Blue Silk","1244-2","#d0dce8"
"Valor","1244-3","#a3bcdb"
"Boudoir Blue","1244-4","#7ea3d2"
"Blueberry Popover","1244-5","#5488c0"
"Nocturne Shade","1244-6","#356fad"
"Florentine Lapis","1244-7","#1c5798"
"Orchid Whisper","1245-1","#dde0e8"
"Pale Lilac","1245-2","#dadee9"
"Sweet Emily","1245-3","#cbd1e1"
"Lilac Sachet","1245-4","#abb6d7"
"Blue Hyacinth","1245-5","#8394c5"
"King's Robe","1245-6","#6274ab"
"Crushed Velvet","1245-7","#445397"
"Violet Ice","1246-1","#dee2ec"
"Weeping Wisteria","1246-2","#d7ddec"
"Globe Thistle","1246-3","#c9d1e9"
"French Lilac","1246-4","#adbae3"
"Mystic Iris","1246-5","#8596d2"
"Violets Are Blue","1246-6","#7487c6"
"Blue Calico","1246-7","#5868ae"
"Orchid Mist","1247-1","#e8e6e8"
"Guardian Angel","1247-2","#e4e1ea"
"Misty Violet","1247-3","#dbd7e4"
"Purple Dragon","1247-4","#c6bedd"
"Grape Arbor","1247-5","#a598c7"
"Purple Rhapsody","1247-6","#8278ad"
"Eggplant","1247-7","#5a4e88"
"Coronation","1248-1","#edecec"
"Iris Isle","1248-2","#e8e5ec"
"Velvet Scarf","1248-3","#e3dfec"
"Lilac Breeze","1248-4","#d0c8e6"
"Puturple","1248-5","#ada2ce"
"Magic Carpet","1248-6","#9488be"
"Reign Over Me ","1248-7","#76679e"
"Violet Vogue","1249-1","#e9e1e8"
"Lavender Vista","1249-2","#e3d7e5"
"Grape Glimmer","1249-3","#dccae0"
"Windsor Purple","1249-4","#c9afd0"
"Purple Statice","1249-5","#a885b5"
"Grape Popsicle","1249-6","#9569a3"
"Cleopatra's Gown","1249-7","#795088"
"Angora Pink","1250-1","#ebdfea"
"Lilac Frost","1250-2","#e8deea"
"Syrian Violet","1250-3","#dfcae4"
"Sea Lavender","1250-4","#cfb1d8"
"Plum Perfect","1250-5","#b48ac2"
"Bell Heather","1250-6","#a475b1"
"Royal Lilac","1250-7","#835995"
"Dream Dust","1251-1","#ebe2e8"
"Tiara","1251-2","#eae0e8"
"Sonora Rose","1251-3","#e8d2e3"
"Pink Peony","1251-4","#e1bed9"
"Moorland Heather","1251-5","#cc94be"
"Mulberry Bush","1251-6","#ad6ea0"
"Grape Juice","1251-7","#905284"
"Lavender Pearl","1252-1","#ede5e8"
"Heaven Sent","1252-2","#eee1eb"
"Desert Dawn","1252-3","#eddbe8"
"Sweet Alyssum","1252-4","#e7c2de"
"Chateau Rose","1252-5","#dba3ce"
"Daphne Rose","1252-6","#c37cb3"
"Bermuda Onion","1252-7","#9d5a8f"
"Oceania","10-01","#425a65"
"Sorcerer's Spell","10-02","#657d85"
"Twilight Stroll","10-03","#71898d"
"Polaris","10-04","#a0aead"
"Oyster White","10-05","#e8e5db"
"Thunderbolt","10-06","#7c8783"
"Bay Of Fundy","10-07","#cdd2c9"
"Gale Force","10-08","#bfc8c3"
"Soothing Sapphire","10-09","#48545d"
"Hatteras Gray","10-10","#5c707e"
"Seastone","10-11","#8398a4"
"Cool Gray","10-12","#c3d0d8"
"Foretell","10-13","#a3aeb4"
"Stormy","10-14","#b0bcc3"
"Quest","10-15","#bdc1c1"
"Artifact","10-16","#69808b"
"Blue Opal","10-17","#bbc6d9"
"Debonaire","10-18","#cbd0dd"
"Favorite Flannel","10-19","#70777e"
"Coast Of Maine","10-20","#939da9"
"Acceleration","10-21","#808ea1"
"License To Dream","10-22","#667486"
"Aster Petal","10-23","#d4dae2"
"Inevitable","10-24","#9daab9"
"Winter's Breath","10-25","#d4dddd"
"Simply Elegant","10-26","#cedde7"
"Tradewinds","10-27","#cfdce0"
"Peace","10-28","#a2b2bd"
"Dusty Aqua","10-29","#a2b5ab"
"Niagara Mist","10-30","#bcc8ba"
"White Clover","10-31","#c4d1c6"
"Blue Tang","10-32","#2a4b6e"
"Demeter","11-01","#ecda9e"
"Tainted Gold","11-02","#ead795"
"Grassroots","11-03","#d8c475"
"Country Style","11-04","#ccbf88"
"Old Times Sake","11-05","#b1a26a"
"Safari Scene","11-06","#9d8a50"
"Gobbledygook","11-07","#8e824e"
"Olive Orchard","11-08","#6e6a4c"
"Misty Moor","11-09","#dad7ad"
"In The Dale","11-10","#c8cda0"
"Totally Tickled","11-11","#e4eab7"
"Secret Scribbles","11-12","#b7ad6e"
"Sparrow Song","11-13","#acb17e"
"Leafy Romaine","11-14","#949b64"
"Wistful Walk","11-15","#848947"
"Spinach Salad","11-16","#708054"
"Mossy Gold","11-17","#9c9273"
"Foggy Beach","11-18","#b0a584"
"Distant Valley","11-19","#c2b79a"
"Scottish Moor","11-20","#adaa96"
"Breezeway","11-21","#d6dbc0"
"Northern Landscape","11-22","#c5c1a3"
"Edamame","11-23","#9ca389"
"Smokey Sage","11-24","#808677"
"Plunge Pool","11-25","#656457"
"Wilderness","11-26","#838463"
"Safari","11-27","#d0c6a1"
"Only Oregano","11-28","#89876a"
"Green Gray Mist","11-29","#afa984"
"Lively Ivy","11-30","#b3ae87"
"Thimbleberry Leaf","11-31","#afa97d"
"Tapenade","11-32","#9c9369"
"Corn Silk","12-01","#f9e4ae"
"Cordon Bleu","12-02","#f0ddbb"
"Sun Salutation","12-03","#e7c26f"
"Bulletin Board","12-04","#d4b57f"
"Winter Wheat","12-05","#f5e4bf"
"Lira","12-06","#e2c28d"
"Waves Of Grain","12-07","#efd7ab"
"Bold Butterscotch","12-08","#e6b570"
"Rice Cake","12-09","#f1e7ce"
"Millet","12-10","#f0debb"
"Antique Cream","12-11","#e5ca9e"
"True Blonde","12-12","#dcc49b"
"Camel Tan","12-13","#e8dbc4"
"Craftsman Gold","12-14","#d3b78b"
"Hearth","12-15","#e1cca6"
"Desert Camel","12-16","#c2ae88"
"Tuscan Sun","12-17","#efd7a7"
"Hayloft","12-18","#e0c796"
"Antiquity","12-19","#c1a87c"
"Canvas Satchel","12-20","#ccb88d"
"Foothills","12-21","#e1cfa5"
"Appalachian Trail","12-22","#cfb989"
"Turning Oakleaf","12-23","#ede1a8"
"Gathering Field","12-24","#ab8f55"
"To The Rescue","12-25","#f4e4c6"
"Assateague Sand","12-26","#e1d0b2"
"Soleil","12-27","#f0e5c7"
"At The Beach","12-28","#e7d9b9"
"Ivory Beauty","12-29","#e2d0ad"
"Baguette","12-30","#ceba97"
"Neutral Beige","12-31","#dfcca6"
"Sandcastle Symphony","12-32","#e8d7b8"
"Pomegranate Punch","13-01","#91575d"
"Cherokee Red","13-02","#824e4a"
"Burgundy Wine","13-03","#6c403e"
"Merlot","13-04","#723f45"
"Old Burgundy","13-05","#89585d"
"Chianti","13-06","#72494a"
"Enchanting Eggplant","13-07","#604344"
"Positively Purple","13-08","#6b4d5f"
"Crushed Tomatoes","13-09","#a34747"
"Candy Apple","13-10","#964647"
"Madeira Red","13-11","#943e4d"
"Crazed Cranberry","13-12","#8f4347"
"Roasted Pepper","13-13","#9c4d52"
"Heart's Afire","13-14","#a54f5d"
"Rojo Colonial","13-15","#a34a3e"
"Blaze","13-16","#9d3e3f"
"Purple Parlor","13-17","#595461"
"Pinot Noir","13-18","#605258"
"Purple Dusk","13-19","#7c6b76"
"Pageant Pansy","13-20","#705c79"
"Blackberry","13-21","#4a4354"
"Silverado","13-22","#6a6472"
"Amethyst Haze","13-23","#a0a0aa"
"Magic Dust","13-24","#817c85"
"Daring Indigo","13-25","#374874"
"Blue Lava","13-26","#2e5169"
"Plymouth Blue","13-27","#295266"
"Caribbean Holiday","13-28","#1c6b75"
"Antique Slate","13-29","#455c59"
"Sea Glass","13-30","#3a5a55"
"Still Searching","13-31","#4f6450"
"Emerald City","13-32","#4c6b4e"
"Shadow Taupe","14-01","#b4aaa0"
"Nut Shell","14-02","#9c8f83"
"Seagull","14-03","#e0ded8"
"City Street","14-04","#bab2ab"
"Dark As Night","14-05","#3d4645"
"Winter Feather","14-06","#948e82"
"Scotch Mist","14-07","#e0dbcd"
"Horseradish","14-08","#eeeadd"
"Rock Cliffs","14-09","#c0af92"
"Summer Wheat","14-10","#d9cdb5"
"Static","14-11","#d5d3c3"
"Jewel White","14-12","#eeeada"
"Oyster Shell","14-13","#a0917e"
"Summer Suede","14-14","#c7b8a4"
"French Cream","14-15","#eae3d6"
"Winter Mood","14-16","#efece2"
"Armadillo","14-17","#d7c8b1"
"Gaia","14-18","#d3bc9e"
"Alpaca Wool","14-19","#e4d5bc"
"Purity","14-20","#efe9da"
"Wheat Sheaf","14-21","#dfd4c4"
"Bone White","14-22","#e4d9c5"
"Edelweiss","14-23","#eee8d9"
"Dogwood Blossom","14-24","#e9e6dd"
"Fisherman's Net","14-25","#d3d1be"
"Hideaway","14-26","#c8c0aa"
"True Khaki","14-27","#b8ae98"
"Aldabra","14-28","#aaa492"
"Moth Gray","14-29","#d1c9ba"
"Gray Beige","14-30","#dad1c6"
"Paraffin","14-31","#e5e1d8"
"Ostrich Feather","14-32","#cec7b8"
"Maison De Campagne","15-01","#bb9b7d"
"Apple Butter","15-02","#996f45"
"Bronco Brown","15-03","#ae8661"
"Yosemite Trailhead","15-04","#c7a98d"
"Macaroon Cream","15-05","#efebde"
"White Chip","15-06","#f5f0e2"
"York Ivory","15-07","#e5caa2"
"Burnt Ivory","15-08","#cca571"
"Antelope","15-09","#baa589"
"Petaluma Dust","15-10","#ae9676"
"Rabbit","15-11","#c8ac89"
"Kangaroo","15-12","#c4ad92"
"Chocolate Truffle","15-13","#6f5746"
"Leather","15-14","#98754e"
"Coffee Kiss","15-15","#b19576"
"Best Beige","15-16","#c6b49c"
"Elephant Gray","15-17","#8d847f"
"Introspective","15-18","#6d6053"
"Rapid Rock","15-19","#a39281"
"Ghost Ship","15-20","#887b6e"
"Curlew","15-21","#766859"
"Pumpernickel","15-22","#625141"
"Chestnut","15-23","#624e45"
"French Toast","15-24","#544642"
"Stonington","15-25","#c8bcab"
"Toasted Almond","15-26","#dacfba"
"Botany Beige","15-27","#e5dac8"
"Great Gray","15-28","#cbc1b4"
"El Capitan","15-29","#b7a696"
"Roasted Chestnut","15-30","#9d8c7c"
"Beige Tellin","15-31","#c6b092"
"Portabella","15-32","#8b7867"
"Sombrero Tan","16-01","#d1ac99"
"Summer Spice","16-02","#c79c7c"
"Burning Sand","16-03","#c58f68"
"Capuccino","16-04","#b78565"
"Caramel Sugar","16-05","#b88a74"
"Red Rock Falls","16-06","#a27253"
"Southern Wood","16-07","#9d6f59"
"Antique Mahogany","16-08","#784c42"
"Linen Tint","16-09","#f1e2c6"
"Hummus","16-10","#d9bc86"
"Apollo Gold","16-11","#e2b46c"
"Italian Saffron","16-12","#cd9647"
"Pumpkin Spice","16-13","#ac854e"
"Bran Muffin","16-14","#cc9859"
"Brown Basket","16-15","#ac7b44"
"Treasure Hunt","16-16","#a9805d"
"Tudor Beige","16-17","#bc946d"
"Covered Wagon","16-18","#cda885"
"Broomstick","16-19","#c68b5a"
"Bronze Eucalyptus","16-20","#ae703b"
"Fresh Praline","16-21","#b07447"
"Chaparral","16-22","#a76c40"
"Tampico Brown","16-23","#835842"
"Racy Raisin","16-24","#574642"
"Maple Granola","16-25","#e8cbb4"
"Clay Fire","16-26","#d8a686"
"Copper Trail","16-27","#c18978"
"Crushed Cinnamon","16-28","#b7735e"
"Hunt Club Red","16-29","#9a5247"
"Muted Copper","16-30","#9b6046"
"Rich Clay","16-31","#a15c49"
"Red Clay","16-32","#89483e"
"Suenos","17-01","#96addc"
"Cenote","17-02","#5072b1"
"Hacienda Talavera","17-03","#314a76"
"Kimono","17-04","#6d86b6"
"Blue Calico","17-05","#5868ae"
"Magical Moment","17-06","#7e84b5"
"Crowning Glory","17-07","#816d95"
"Heather Glen","17-08","#b08aae"
"Florentine Pink","17-09","#c86e94"
"Tutti Frutti","17-10","#c25a88"
"Cerise","17-11","#a54976"
"Granada","17-12","#a24041"
"Burnt Red","17-13","#c6494c"
"Bleeding Heart","17-14","#e66a77"
"Rustic Pottery","17-15","#df745b"
"Candy Corn","17-16","#d9624e"
"Mariposa","17-17","#fcd766"
"Sol De Yucatan","17-18","#f1c96a"
"Oro De Maya","17-19","#ebb454"
"Tesoros","17-20","#dfb170"
"Sorbete De Melon","17-21","#fdae6f"
"Dynamo","17-22","#ef913e"
"Cazuela","17-23","#d07d4d"
"Copper Penny","17-24","#d67953"
"Got The Giggles","17-25","#d5d16b"
"Willow Herb","17-26","#aaac32"
"Fern Glow","17-27","#b6c876"
"Mexican Jade","17-28","#729167"
"San Juan Spritz","17-29","#97d4c0"
"Dinner Mint","17-30","#bce7d1"
"Caribbean Crush","17-31","#86c7bf"
"Teal We Meet Again","17-32","#00908d"
"Crumb Cookie","18-01","#f2f0e6"
"River Rock","18-02","#d8cdc4"
"Grey Mauve","18-03","#cab8ab"
"Luxurious","18-04","#c3b8b7"
"Awakening","18-05","#bb9e9b"
"Mexicali Rose","18-06","#c49b9e"
"Luscious Lilac","18-07","#af8f9e"
"Smoky Quartz","18-08","#a18a8d"
"Garlic Clove","18-09","#ece9dd"
"Lotus Petal","18-10","#f2e9dc"
"Pastel Paper","18-11","#f3eae3"
"Granddad's Girl","18-12","#f4e4d9"
"Beige Llama","18-13","#eedbce"
"Spice Beige","18-14","#dfc4b9"
"Shrimp Salad","18-15","#e3b8a9"
"Salmon Eggs","18-16","#c59687"
"Just Blush","18-17","#ece2e3"
"Rose Blush","18-18","#ead7d9"
"Crushed Roses","18-19","#dab7bb"
"Thornberry","18-20","#b68190"
"Moody Mauve","18-21","#a37379"
"Make Mine Mauve","18-22","#a0666b"
"Berries And Cream","18-23","#9c6071"
"Purple Cabbage","18-24","#7c3f55"
"Belleek","18-25","#f4e5d2"
"Peach Brick","18-26","#e5ccbd"
"Peach Beauty","18-27","#e7c3ab"
"Adorable","18-28","#e3beb0"
"Emberglo","18-29","#c67976"
"Lush Rose","18-30","#be727c"
"Raspberry Ripple","18-31","#b2656c"
"Indian Paintbrush","18-32","#ab5959"
"Wright Autumn Green","FLLW144","#8d8752"
"Wright Tanager Red","FLLW287","#c6494c"
"Wright Mustard","FLLW321","#d8ad39"
"Wright Ochre","FLLW325","#cc8149"
"Wright Midnight","FLLW36","#404149"
"Wright Deep Rust","FLLW370","#ae6456"
"Wright Spring Green","FLLW396","#96af54"
"Wright Bluebird","FLLW514","#356fad"
"Wright Turquoise","FLLW518","#1e8ea1"
"Wright Pottery Red","FLLW539","#d78775"
"Wright Gold","FLLW568","#d1a96b"
"Wright Sun Tan","FLLW570","#d29b6f"
"Wright Raspberry","FLLW577","#a54f5d"
"Wright Quiet Green","FLLW618","#76846b"
"Wright Green Olive","FLLW620","#9da073"
"Wright Oak Bark","FLLW623","#957d6f"
"Wright Cherokee Red Taliesin West","FLLW68","#91493e"
"Wright Old Rose","FLLW705","#c07281"
"Wright Pale Mustard","FLLW724","#bbac7d"
"Wright Dark Eggshell","FLLW726","#c8ac89"
"Wright Echo Blue","FLLW741","#6d9a9b"
"Wright Egyptian Blue","FLLW742","#6d9185"
"Wright Murasaki","FLLW771","#9b8c9f"
"Wright Cornfield Tan","FLLW785","#f9e8a5"
"Wright Flesh Pink","FLLW792","#f7b1a6"
"Wright Grey Tan","FLLW840","#cdba99"
"Wright Stone Grey","FLLW858","#bda496"
"Wright Sky Blue","FLLW864","#96afb7"
"Wright Soft Grey ","FLLW872","#acadad"
"Wright Blue Mist","FLLW892","#93c0c5"
"Wright Lemon White","FLLW917","#e3dec6"
"Wright Pearl Gray","FLLW918","#dacfba"
"Wright Shell Pink","FLLW943","#ecc9ca"
"Wright Cloud White","FLLW961","#d2d4d1"
"Wright Pearl White","FLLW994","#f5e8d9"
"Wright Oyster Shell","FLLW999","#e6e0cc"